merchant_id,business_category,region,country,account_created,account_age_months,pricing_tier,monthly_volume_usd,avg_transaction_size,cross_border_enabled,churn_risk_score,has_premium_support,integration_type,dispute_rate,refund_rate
M883E881BB4D2,Education,Latin America,AR,2023-08-05,30,standard,1369.21,137.46,False,0.0933,False,API,0.0283,0.0387
M3806734B256C,Healthcare,Asia Pacific,IN,2025-07-25,6,standard,182.69,17.79,False,0.5582,False,Hosted,0.0031,0.1363
M84D2004BF28A,Travel,Asia Pacific,KR,2024-12-27,13,standard,340.26,20.59,False,0.1965,False,SDK,0.0159,0.0422
ME515DF0D202A,Gaming,North America,MX,2021-12-13,50,standard,5713.61,107.82,True,0.1675,False,SDK,0.0123,0.1616
MAFDEC7005CC9,Entertainment,Europe,FR,2024-03-02,23,standard,2041.85,30.16,True,0.0958,False,Plugin,0.0046,0.0674
M995E1FDA4A2B,Travel,North America,MX,2023-11-03,27,standard,1772.88,68.6,False,0.0487,False,API,0.0237,0.0978
ME17184BCB70D,Software/SaaS,MEA,AE,2023-11-03,27,standard,585.06,40.73,True,0.1695,False,API,0.0174,0.1293
MBDB106A0560C,Digital Goods,North America,MX,2025-01-26,12,standard,2832.3,10.94,True,0.1279,False,Hosted,0.0016,0.1271
MA34BACF839B9,Travel,Asia Pacific,SG,2024-08-29,17,preferred,19227.6,20.38,False,0.0531,True,Hosted,0.1017,0.0467
M83FA5A432AE5,Subscription,Latin America,AR,2023-02-06,36,standard,213.75,16.22,True,0.1169,False,API,0.0286,0.0271
MEDDB904A6DB7,Healthcare,North America,CA,2022-02-11,48,standard,1427.79,143.06,False,0.1682,False,Hosted,0.0018,0.042
M6D70CB65D152,Digital Goods,Asia Pacific,IN,2021-12-13,50,standard,4368.37,9.13,True,0.186,False,Plugin,0.0149,0.0114
M27ED0FB950B8,Digital Goods,Asia Pacific,JP,2024-10-28,15,standard,986.85,63.04,False,0.3184,False,SDK,0.0052,0.0319
M537D9B6C9272,Software/SaaS,North America,CA,2025-08-24,5,standard,2647.71,49.49,True,0.2098,False,Plugin,0.0027,0.035
MD736BB10D83A,Entertainment,Europe,FR,2024-12-27,13,standard,1507.92,52.33,False,0.218,False,Hosted,0.0207,0.0426
M9AC403DA7947,E-commerce,Europe,IT,2022-12-08,38,standard,1098.97,11.08,True,0.1511,False,SDK,0.0209,0.1236
MB9141AFF1412,Software/SaaS,North America,CA,2025-09-23,4,standard,1874.82,79.39,False,0.2604,False,API,0.0041,0.1074
M1019C8091693,Education,Europe,IT,2021-05-17,57,standard,4045.36,33.58,False,0.1998,False,Hosted,0.0003,0.0145
MA0E2A2C563D5,Retail,Europe,IT,2021-06-16,56,standard,2554.7,39.1,False,0.1056,False,API,0.0056,0.0298
M1579779B98CE,Education,North America,MX,2025-03-27,10,preferred,15574.84,42.94,False,0.1958,True,API,0.0022,0.0163
M20B5E1CF8694,Travel,Latin America,CL,2025-10-23,3,standard,5799.77,88.4,False,0.5635,False,API,0.0255,0.0641
M7CCE53CF9057,Entertainment,North America,US,2025-04-26,9,preferred,46171.79,126.4,False,0.2316,True,Hosted,0.009,0.0962
M58C54802A9FB,Food & Delivery,Europe,IT,2024-03-02,23,standard,7264.62,7.96,False,0.0857,False,SDK,0.0105,0.0301
M5055CBF43FAC,Digital Goods,North America,US,2021-07-16,55,standard,1908.32,19.72,False,0.1442,False,Hosted,0.0006,0.1043
M456AC9B0D15A,Food & Delivery,Asia Pacific,AU,2024-08-29,17,standard,1781.29,54.04,True,0.2605,False,API,0.0205,0.0806
MF4DD765C12F2,Digital Goods,North America,MX,2023-11-03,27,standard,292.57,68.24,False,0.2629,False,Hosted,0.0206,0.0385
M7FEC306D1E66,Travel,North America,CA,2024-08-29,17,standard,624.93,17.09,True,0.1031,False,SDK,0.0222,0.0484
MDB576A7D2453,Gaming,Europe,NL,2025-11-22,2,standard,740.9,138.51,True,0.121,False,SDK,0.0157,0.0132
M53C04118DF11,Software/SaaS,Latin America,CO,2022-05-12,45,preferred,16088.7,217.65,False,0.1443,True,Plugin,0.0954,0.0505
M4CA82782C537,Digital Goods,North America,MX,2025-08-24,5,standard,702.29,17.55,False,0.2566,False,Hosted,0.0014,0.0176
MD8700CBD38CC,Food & Delivery,North America,CA,2023-12-03,26,standard,568.96,18.46,False,0.1499,False,Plugin,0.077,0.0483
MB4D168B48157,Digital Goods,Europe,IT,2022-01-12,49,standard,4153.53,32.57,True,0.0878,False,API,0.0382,0.0177
M4A08142C38DB,Healthcare,Europe,DE,2022-10-09,40,standard,417.62,121.34,True,0.19,False,Plugin,0.0054,0.0695
M299A23A2291E,Travel,Asia Pacific,IN,2024-04-01,22,standard,4000.43,21.13,True,0.233,False,Hosted,0.0014,0.0558
MA89CF525E1D9,Services,Europe,DE,2025-07-25,6,standard,6463.51,25.99,True,0.2952,False,Hosted,0.0358,0.0275
MCD89FEF7FFDD,Digital Goods,Asia Pacific,IN,2025-02-25,11,preferred,14532.33,82.04,True,0.0657,True,Plugin,0.0492,0.0757
M6C340F25839E,Travel,Europe,IT,2023-07-06,31,standard,2075.18,32.08,False,0.1072,False,SDK,0.0195,0.0742
M2290A7385ED7,Services,Latin America,BR,2024-11-27,14,standard,76.24,10.14,True,0.4334,False,API,0.0063,0.0852
MA2137A2AE8E3,Software/SaaS,North America,CA,2024-05-01,21,standard,2931.73,27.75,False,0.3614,False,SDK,0.0161,0.0654
M43DD49B4FDB9,Healthcare,Europe,DE,2024-01-02,25,preferred,24303.14,35.73,False,0.0344,True,API,0.0004,0.0415
M31857B449C40,Travel,Europe,FR,2025-04-26,9,preferred,40181.18,83.39,False,0.1828,True,API,0.0043,0.0236
M53ADAF494DC8,Entertainment,Latin America,CL,2025-09-23,4,standard,1087.45,237.14,False,0.0631,False,API,0.0002,0.0948
MFC2C7C47B918,Subscription,North America,US,2021-11-13,51,standard,3483.72,14.83,True,0.1346,False,SDK,0.0086,0.0084
MDC58E3A30645,Subscription,Europe,ES,2025-11-22,2,standard,1225.23,80.28,True,0.4352,False,Hosted,0.0137,0.0272
M1B0114C51CC5,Subscription,Europe,ES,2025-02-25,11,preferred,10881.19,30.82,True,0.0736,True,Hosted,0.0347,0.071
MA1519DE5B5D4,Education,Europe,FR,2025-12-22,1,standard,4199.35,8.46,False,0.2394,False,Plugin,0.0221,0.0583
M390E982518A5,Services,Latin America,CL,2024-10-28,15,standard,949.72,69.22,True,0.1647,False,Hosted,0.0125,0.0555
M708F3CF8100D,Retail,Asia Pacific,JP,2022-11-08,39,standard,3235.43,11.41,True,0.1624,False,SDK,0.0017,0.0821
M46072631582F,Retail,North America,CA,2024-05-31,20,preferred,21559.32,85.29,True,0.2191,True,Hosted,0.0156,0.0748
M8A1E808B55FD,Education,Europe,IT,2019-04-28,82,preferred,48390.81,72.71,True,0.171,True,API,0.0024,0.1029
M062DDB6C7273,Travel,Europe,FR,2021-02-16,60,standard,2182.86,5.54,True,0.1291,False,SDK,0.0263,0.0269
M522A9AE9A998,Services,Europe,ES,2022-06-11,44,standard,3850.99,57.46,False,0.186,False,Hosted,0.0007,0.007
M43BAA6762FA8,Food & Delivery,Asia Pacific,SG,2025-10-23,3,preferred,31217.11,180.14,False,0.4171,True,Plugin,0.0218,0.0485
M731C83DB8D2F,Food & Delivery,Europe,DE,2025-09-23,4,standard,8567.62,279.95,True,0.3422,False,SDK,0.0574,0.0518
M36A16A250536,Travel,Europe,ES,2025-08-24,5,standard,299.73,72.34,True,0.17,False,API,0.042,0.0233
M818F4654ED39,Software/SaaS,Latin America,CO,2024-11-27,14,standard,2202.1,19.37,False,0.0759,False,Plugin,0.0058,0.0545
ME5E63DA79FCD,Gaming,North America,CA,2022-10-09,40,standard,7276.01,41.85,False,0.1981,False,Hosted,0.0165,0.0574
M9F36407EAD06,Food & Delivery,Europe,NL,2019-07-27,79,preferred,10102.77,36.05,False,0.1685,True,SDK,0.0068,0.0301
M4F16C818875D,Digital Goods,Asia Pacific,KR,2024-12-27,13,standard,2364.13,130.31,False,0.222,False,Hosted,0.0231,0.1473
MD91D1B4D8241,Entertainment,Asia Pacific,AU,2025-09-23,4,enterprise,322630.82,24.64,False,0.1076,True,API,0.0034,0.0537
MA26398DCA6F4,Education,Latin America,AR,2025-03-27,10,standard,7112.06,24.4,True,0.2477,False,API,0.0081,0.0334
MB1563A78EC59,Retail,Europe,UK,2024-03-02,23,standard,3756.22,17.5,False,0.1108,False,Hosted,0.008,0.0953
M03F544613917,Entertainment,North America,US,2024-10-28,15,standard,858.76,10.91,False,0.1187,False,API,0.0213,0.0776
M8B4066554730,Entertainment,Asia Pacific,KR,2025-10-23,3,preferred,19751.94,20.58,True,0.2814,True,SDK,0.0011,0.1168
M754DDA4B1BA3,Entertainment,Latin America,CL,2025-09-23,4,standard,3452.03,62.01,False,0.283,False,SDK,0.0336,0.0406
M6A2FEEF8ED6A,E-commerce,Europe,ES,2025-05-26,8,standard,4698.32,11.71,False,0.2027,False,API,0.0244,0.0496
M68B1FBE7F16E,E-commerce,Europe,IT,2024-07-30,18,standard,4338.36,55.67,False,0.0663,False,Hosted,0.0223,0.0363
M41BFD20A38BB,Digital Goods,MEA,SA,2025-01-26,12,preferred,56504.29,9.92,False,0.0687,True,API,0.0005,0.0218
MD6723E7CD673,Gaming,North America,MX,2024-04-01,22,standard,5699.49,15.07,True,0.2492,False,Plugin,0.0134,0.0791
M4E2545F819E6,E-commerce,MEA,ZA,2021-03-18,59,standard,437.14,0.96,True,0.0615,False,SDK,0.0087,0.0203
MDB2B4182156B,Subscription,North America,US,2025-09-23,4,standard,9326.23,174.29,False,0.1301,False,API,0.0822,0.1553
MA5E0FF62BE0B,Subscription,North America,US,2023-10-04,28,standard,8447.07,66.94,False,0.0531,False,SDK,0.0053,0.0432
MA01607097011,Gaming,MEA,ZA,2023-02-06,36,standard,6990.39,6.95,False,0.1813,False,Hosted,0.0564,0.0539
M1E6E0A04D20F,Software/SaaS,Asia Pacific,KR,2023-10-04,28,standard,512.53,11.12,False,0.2932,False,Hosted,0.0916,0.0273
MC6BFF625BDB0,Services,Asia Pacific,KR,2022-01-12,49,standard,2182.47,45.91,True,0.255,False,Hosted,0.0292,0.1191
MC667D53ACD89,Services,North America,CA,2023-01-07,37,standard,675.46,22.98,True,0.2282,False,Hosted,0.0189,0.1512
MAACE49C7D807,Healthcare,Europe,ES,2023-09-04,29,standard,2356.7,45.05,True,0.1505,False,Hosted,0.0093,0.0467
M4DA04049A062,Services,Europe,NL,2023-06-06,32,enterprise,141456.75,121.72,False,0.0941,True,API,0.0065,0.0169
MAF21D0C97DB2,Travel,Asia Pacific,JP,2023-11-03,27,standard,7858.56,33.08,False,0.0646,False,API,0.0419,0.0845
MC9F95A0A5AF0,Software/SaaS,Asia Pacific,JP,2025-12-22,1,preferred,25014.68,4.55,False,0.2586,True,SDK,0.006,0.0197
ME58CC5CA9427,Gaming,Asia Pacific,SG,2024-04-01,22,standard,1579.19,296.3,True,0.0932,False,Hosted,0.0032,0.0463
MB9D487A30398,Food & Delivery,Europe,FR,2025-05-26,8,preferred,55374.09,19.61,False,0.2236,True,Hosted,0.0239,0.0812
M8F1D43620BC6,Food & Delivery,Asia Pacific,KR,2024-12-27,13,standard,720.62,7.18,False,0.0212,False,Hosted,0.0096,0.0891
M2CBCA44843A8,Healthcare,MEA,ZA,2022-12-08,38,standard,6976.64,27.68,False,0.1383,False,Plugin,0.025,0.0064
MB59C67BF196A,Subscription,Latin America,CO,2025-12-22,1,standard,1022.29,117.55,False,0.1549,False,SDK,0.0021,0.0604
M20D135F0F281,Software/SaaS,North America,US,2024-05-01,21,standard,5190.12,13.42,True,0.4402,False,API,0.0427,0.0196
M9C3B1830513C,Software/SaaS,North America,US,2021-10-14,52,standard,7809.52,154.85,True,0.1154,False,Hosted,0.0514,0.0649
MD6EF5F7FA914,Services,Europe,DE,2025-05-26,8,standard,6176.62,161.92,True,0.288,False,Hosted,0.0218,0.0402
ME19347E1C3CA,Services,Europe,UK,2024-08-29,17,standard,2775.47,79.1,False,0.1288,False,Hosted,0.0006,0.0414
MDD77279F7D32,Retail,Europe,UK,2020-05-22,69,preferred,24252.64,67.65,False,0.1226,True,API,0.0133,0.0409
M0EEC27C419D0,Digital Goods,Europe,FR,2022-04-12,46,standard,3154.92,19.7,False,0.1705,False,API,0.0027,0.0252
MC60D060B946D,E-commerce,North America,MX,2025-04-26,9,standard,3864.58,44.05,False,0.0668,False,Hosted,0.0211,0.0146
M8597A6CFA74D,Services,Latin America,AR,2024-07-30,18,standard,181.37,47.14,True,0.1447,False,Plugin,0.0183,0.0699
MC6036A69BE21,Digital Goods,Europe,UK,2019-02-27,84,preferred,15472.2,40.18,True,0.0847,True,API,0.0226,0.0915
M3A15C7D0BBE6,Software/SaaS,North America,MX,2025-11-22,2,standard,1670.57,21.42,True,0.1903,False,Hosted,0.0367,0.1714
M3B712DE48137,E-commerce,North America,CA,2025-03-27,10,standard,263.11,23.25,True,0.224,False,SDK,0.0046,0.0798
M2CFD4560539F,Subscription,North America,CA,2022-09-09,41,preferred,18529.22,6.82,False,0.0441,True,API,0.0093,0.0131
MC7635BFD9924,Digital Goods,Europe,IT,2025-10-23,3,standard,3740.01,17.86,False,0.2334,False,API,0.0292,0.094
MC21002F464C5,Retail,Europe,NL,2025-05-26,8,standard,4968.79,47.01,False,0.4218,False,API,0.0074,0.0693
MFFEED84C7CB1,Healthcare,Asia Pacific,SG,2023-12-03,26,standard,1526.06,9.05,False,0.1908,False,Plugin,0.0181,0.0826
M678A1491514B,Software/SaaS,Europe,IT,2021-09-14,53,standard,2053.94,2.67,False,0.1689,False,Hosted,0.0053,0.0252
M3FE78A8ACF5F,Entertainment,Europe,ES,2024-01-02,25,standard,1744.0,20.5,True,0.0417,False,Plugin,0.0079,0.0867
M69A5B5995110,Entertainment,North America,MX,2024-05-01,21,preferred,17794.0,60.02,True,0.165,True,Hosted,0.0043,0.0659
M4A213D37242B,Services,North America,MX,2025-05-26,8,standard,1242.35,53.76,True,0.2034,False,API,0.0037,0.0849
MFE709C654EAC,Services,North America,MX,2024-09-28,16,preferred,22542.36,20.26,True,0.1571,True,API,0.0609,0.0742
M571E0F7E2D99,Education,North America,CA,2025-11-22,2,standard,638.22,37.44,False,0.2955,False,SDK,0.0119,0.0486
MFD06B8EA02FE,Entertainment,Latin America,CO,2023-08-05,30,standard,2650.13,120.86,True,0.3002,False,Hosted,0.0271,0.1308
M7C9D0B1F96AE,Travel,Europe,ES,2025-03-27,10,standard,60.48,32.56,True,0.1965,False,SDK,0.0281,0.0327
MFD2C5E4680D9,Travel,Europe,DE,2025-11-22,2,standard,494.76,13.79,False,0.1983,False,SDK,0.0202,0.1009
M47A658229EB2,Travel,Europe,DE,2025-06-25,7,standard,1846.51,26.31,True,0.2201,False,Plugin,0.011,0.0231
M801C14F07F97,Software/SaaS,Europe,FR,2024-05-01,21,standard,1688.63,35.5,False,0.1008,False,API,0.0128,0.0285
MC3E0C62EE91D,Travel,North America,US,2025-08-24,5,standard,2892.12,5.65,True,0.3079,False,API,0.0159,0.1117
M184260348236,Services,North America,US,2025-09-23,4,standard,4831.16,17.74,False,0.0673,False,Hosted,0.023,0.0236
M8248A99E81E7,Travel,North America,MX,2024-05-31,20,standard,935.05,6.62,False,0.2227,False,Hosted,0.0083,0.0335
MF7F580E11D00,Travel,North America,US,2024-12-27,13,preferred,23877.36,44.37,True,0.3105,True,Hosted,0.0311,0.0349
M8CE6790CC6A9,Subscription,Europe,DE,2025-11-22,2,preferred,11559.99,51.5,True,0.3283,True,SDK,0.0757,0.0713
M208E43F0E45C,Gaming,North America,US,2014-09-21,138,standard,943.07,14.37,False,0.101,False,API,0.0133,0.1006
M4588E674D3F0,Services,Europe,ES,2025-03-27,10,standard,980.83,29.72,False,0.2024,False,Plugin,0.0329,0.0125
MFEAB05AA9108,Software/SaaS,Europe,IT,2021-07-16,55,standard,710.45,65.02,False,0.1748,False,Hosted,0.0247,0.0476
M8A3363ABE792,Entertainment,North America,MX,2024-10-28,15,standard,6335.32,11.03,False,0.1899,False,Plugin,0.0504,0.0195
MA1D50185E742,Healthcare,Latin America,BR,2018-09-30,89,standard,4318.28,14.91,True,0.1357,False,SDK,0.006,0.0388
MDF0AAB058CE1,Entertainment,Europe,IT,2023-02-06,36,standard,1600.46,18.48,False,0.2238,False,API,0.0015,0.0942
M09C6C3783B4A,Subscription,North America,US,2024-10-28,15,standard,2167.05,57.33,True,0.2477,False,Hosted,0.0248,0.0695
M2B38C2DF6A49,Education,Europe,UK,2025-04-26,9,enterprise,116383.38,66.54,False,0.391,True,Hosted,0.0093,0.0373
MF197002B9A08,Software/SaaS,North America,CA,2023-08-05,30,standard,548.87,264.67,False,0.3255,False,Plugin,0.0226,0.0332
M45F31D16B105,Software/SaaS,North America,MX,2025-06-25,7,preferred,12443.07,29.36,False,0.2372,True,Hosted,0.0045,0.0462
M55B1927FDAFE,Retail,North America,US,2025-06-25,7,standard,1836.49,26.98,False,0.0598,False,SDK,0.0095,0.0065
ME8B1CBD05F6E,Entertainment,North America,CA,2021-10-14,52,standard,1995.61,252.77,True,0.1856,False,SDK,0.0591,0.1015
M285F89B802BC,Travel,North America,CA,2022-11-08,39,standard,269.04,19.14,True,0.1971,False,Plugin,0.0029,0.0563
ME22312179BF4,Retail,Europe,NL,2024-10-28,15,standard,3182.57,17.67,True,0.0686,False,Hosted,0.0245,0.1938
MA8240CB8235E,E-commerce,Europe,FR,2024-04-01,22,standard,6179.84,40.05,False,0.1227,False,Plugin,0.0233,0.0457
M0C048B3A434E,Subscription,Asia Pacific,KR,2022-12-08,38,standard,806.67,41.58,True,0.3148,False,Hosted,0.0435,0.0785
M16E6A3326DD7,Healthcare,Asia Pacific,IN,2024-07-30,18,standard,278.96,87.8,True,0.2195,False,SDK,0.0013,0.0989
M884D79963BD8,Software/SaaS,Latin America,AR,2025-09-23,4,standard,2894.44,24.78,False,0.1747,False,SDK,0.0196,0.0353
M38CA89564B22,Healthcare,North America,MX,2025-04-26,9,standard,2482.82,94.67,False,0.096,False,Hosted,0.0616,0.1397
MABEA47BA2414,Education,North America,MX,2021-02-16,60,standard,944.17,15.5,True,0.2918,False,SDK,0.0009,0.0325
M6E7D2DA6D395,Retail,Europe,UK,2025-06-25,7,standard,9471.63,25.19,False,0.12,False,SDK,0.0094,0.0921
M00E26AF6AC3B,Healthcare,Asia Pacific,KR,2022-12-08,38,preferred,13185.58,14.02,False,0.0593,True,SDK,0.0107,0.0111
MA3FB4FBF9A6F,Education,Europe,NL,2025-09-23,4,standard,1730.42,15.41,True,0.2849,False,Hosted,0.029,0.1128
M0F2C9A93EEA6,Subscription,North America,US,2025-12-22,1,preferred,22838.9,73.65,False,0.2775,True,Hosted,0.0057,0.1027
M9DA187A7A191,Services,Asia Pacific,IN,2022-06-11,44,standard,1985.31,18.37,True,0.1573,False,API,0.0109,0.0354
M2F29B6E3ABC6,E-commerce,Asia Pacific,SG,2023-07-06,31,standard,1261.17,102.23,True,0.0488,False,SDK,0.0225,0.0146
M1E1D184167CA,Subscription,Europe,DE,2024-03-02,23,standard,1611.06,10.96,False,0.0987,False,SDK,0.0257,0.0219
M3EB71F6293A2,Gaming,Europe,IT,2023-09-04,29,standard,366.44,9.51,False,0.1368,False,API,0.0043,0.3682
MA113C1ECD3CA,Software/SaaS,Asia Pacific,AU,2024-11-27,14,preferred,17024.43,61.87,True,0.3364,True,Hosted,0.0007,0.0077
M36A1694BCE98,E-commerce,North America,US,2024-01-02,25,standard,1401.39,4.73,False,0.0508,False,SDK,0.0224,0.0664
M0A0A0C8AAA00,E-commerce,Asia Pacific,JP,2022-09-09,41,preferred,13218.66,114.55,False,0.0037,True,API,0.0288,0.0585
M3473DECCCB05,Services,Europe,ES,2024-03-02,23,preferred,24305.11,4.76,True,0.1913,True,Hosted,0.0268,0.0483
M1896A3BF7305,Digital Goods,North America,US,2023-08-05,30,preferred,30432.95,105.85,False,0.2315,True,API,0.0052,0.0097
MA7D8AE456912,Entertainment,North America,US,2025-09-23,4,standard,87.03,18.0,True,0.2563,False,SDK,0.0582,0.0037
M83F97F482529,E-commerce,Europe,NL,2022-11-08,39,preferred,63792.17,36.86,False,0.1656,True,API,0.0231,0.0541
M7D771E0E8F36,Travel,North America,MX,2024-07-30,18,standard,4978.11,79.02,True,0.0585,False,Plugin,0.0032,0.0648
MDABD8D2CE74E,Subscription,Asia Pacific,AU,2025-03-27,10,standard,8706.98,27.26,True,0.2936,False,API,0.0201,0.0514
M6EB6E75FDDEC,Healthcare,North America,CA,2025-07-25,6,standard,7859.63,64.18,True,0.1535,False,Plugin,0.0046,0.0486
M2AC2406E835B,Education,North America,CA,2025-12-22,1,standard,4517.19,46.25,False,0.3153,False,Hosted,0.0213,0.0522
MF47330643AE1,Digital Goods,Latin America,CL,2025-08-24,5,standard,9468.51,19.04,False,0.3799,False,Plugin,0.0047,0.0286
M0E095E054EE9,Services,Asia Pacific,JP,2024-09-28,16,standard,8447.81,43.21,False,0.387,False,API,0.0014,0.0227
M97AF4FB322BB,Subscription,Europe,FR,2022-05-12,45,standard,962.54,37.6,False,0.1812,False,Hosted,0.0179,0.0298
M5680522B8E2B,Subscription,Latin America,AR,2022-03-13,47,standard,3488.84,31.77,False,0.2338,False,SDK,0.0129,0.0337
M2B6D65B9A944,Subscription,Europe,IT,2023-06-06,32,standard,3557.2,16.7,False,0.1478,False,Hosted,0.0523,0.1022
M4F284803BD09,Gaming,North America,CA,2025-12-22,1,standard,1856.16,139.59,False,0.2284,False,API,0.0134,0.0213
MC44E503833B6,Travel,North America,MX,2024-10-28,15,standard,1234.46,125.91,True,0.1211,False,Hosted,0.0147,0.0525
M82C2559140B9,Gaming,Asia Pacific,KR,2025-10-23,3,preferred,10149.26,66.29,False,0.0643,True,API,0.0081,0.014
M160C88652D47,Food & Delivery,North America,CA,2025-10-23,3,preferred,62997.5,109.51,False,0.2521,True,API,0.0094,0.1024
MB20BB95AB626,Gaming,Europe,ES,2025-10-23,3,standard,8092.02,26.75,False,0.2909,False,API,0.0038,0.0112
M52292E0C763F,Retail,Europe,FR,2024-04-01,22,standard,8021.44,20.59,False,0.0788,False,Plugin,0.0252,0.0189
M9A3D458322D7,Travel,Europe,UK,2025-12-22,1,preferred,16455.79,47.38,True,0.0986,True,API,0.0104,0.0446
MA42A596FC71E,Gaming,North America,MX,2025-07-25,6,standard,1407.55,78.39,False,0.219,False,API,0.0038,0.0223
M0188E8B8B014,Education,North America,MX,2022-06-11,44,standard,1927.95,43.23,False,0.1542,False,SDK,0.0033,0.035
M9ADEB82FFFB5,Healthcare,North America,MX,2024-12-27,13,standard,614.63,85.31,False,0.193,False,API,0.0059,0.1499
MAE5E3CE40E04,Food & Delivery,Europe,NL,2023-07-06,31,standard,4037.22,39.17,False,0.2407,False,API,0.0434,0.163
MC54E7837E0CD,Services,Europe,ES,2023-02-06,36,preferred,10097.76,31.2,False,0.1858,True,API,0.0261,0.0543
M4D2E7BD33C47,Services,North America,MX,2024-02-01,24,standard,1251.33,59.09,False,0.2622,False,SDK,0.0163,0.0189
MFE2D010308A6,Food & Delivery,Asia Pacific,SG,2022-11-08,39,standard,2022.23,16.38,False,0.3175,False,SDK,0.0042,0.0231
M7501E5D4DA87,Food & Delivery,Latin America,CO,2022-02-11,48,standard,1904.84,25.87,False,0.0577,False,Hosted,0.0367,0.0751
M147702DB0714,Services,Europe,ES,2023-08-05,30,standard,3102.5,5.66,False,0.1226,False,Hosted,0.0169,0.0333
M491442DF5F88,Travel,Europe,IT,2021-07-16,55,standard,238.21,34.05,False,0.0131,False,API,0.0055,0.119
MFB2FCD534B0F,Gaming,Europe,NL,2024-11-27,14,standard,5930.66,32.29,False,0.145,False,SDK,0.002,0.0151
MB571ECEA16A9,Gaming,Latin America,CL,2021-08-15,54,standard,6212.0,14.83,False,0.0348,False,API,0.0063,0.0452
M144A3F71A03A,Subscription,Europe,ES,2021-11-13,51,standard,3492.23,12.67,False,0.2679,False,API,0.0095,0.0111
M4E4E53AA0802,Entertainment,Asia Pacific,AU,2024-06-30,19,standard,2405.83,55.62,True,0.2069,False,Hosted,0.0063,0.0246
MA58149D355F0,Entertainment,Asia Pacific,AU,2019-10-25,76,preferred,12796.31,157.62,False,0.1369,True,Hosted,0.0359,0.0494
M7E7E69EA3384,Software/SaaS,Asia Pacific,KR,2025-12-22,1,standard,2833.21,43.53,False,0.0542,False,API,0.0167,0.0396
MF7CADE80B7CC,Subscription,MEA,NG,2024-07-30,18,standard,7210.99,14.85,False,0.2328,False,Hosted,0.0008,0.1347
M285AB9448D27,Healthcare,Asia Pacific,AU,2025-05-26,8,standard,333.12,9.18,False,0.2877,False,Hosted,0.0449,0.0165
MA01610228FE9,Software/SaaS,North America,MX,2023-01-07,37,preferred,13481.82,20.98,False,0.1353,True,Hosted,0.0177,0.0382
M33CEB07BF4EE,Education,Europe,IT,2023-08-05,30,standard,9526.0,81.86,False,0.2141,False,SDK,0.0069,0.0354
MC8BA76C27926,Healthcare,Europe,FR,2021-09-14,53,standard,522.51,286.69,False,0.129,False,Plugin,0.001,0.0039
MA4D2F0D23DCC,E-commerce,North America,CA,2025-09-23,4,preferred,14779.81,56.2,False,0.3386,True,API,0.0092,0.0756
M3948EAD63A9F,Subscription,Europe,DE,2019-10-25,76,standard,1164.39,16.12,False,0.2752,False,Plugin,0.0051,0.0466
